574,2023-06-12,10209,25327
575,2023-06-13,10271,25603
576,2023-06-14,10327,25559
577,2023-06-15,4404,20648
578,2023-06-16,8017,23455
579,2023-06-17,10969,26625
580,2023-06-18,10906,26370
581,2023-06-19,8182,24269
582,2023-06-20,9061,24889
583,2023-06-21,8225,23892
584,2023-06-22,3007,17860
585,2023-06-23,5570,20296
586,2023-06-24,9037,24809
587,2023-06-25,8717,23507
588,2023-06-26,6480,21954
589,2023-06-27,6974,22612
590,2023-06-28,5529,21704
591,2023-06-29,155,15404
592,2023-06-30,3828,18584
593,2023-07-01,6201,21748
594,2023-07-02,5842,21128
595,2023-07-03,3547,19325
596,2023-07-04,4528,19834
597,2023-07-05,3921,18875
598,2023-07-06,-1210,14195
599,2023-07-07,1504,17417
600,2023-07-08,4990,20334
601,2023-07-09,4716,20559
602,2023-07-10,2754,18397
603,2023-07-11,4353,19237
604,2023-07-12,4096,19453
605,2023-07-13,-1075,14294
606,2023-07-14,1649,17646
607,2023-07-15,5643,21742
608,2023-07-16,5684,20617
609,2023-07-17,4614,20405
610,2023-07-18,5447,21140
611,2023-07-19,5752,21082
612,2023-07-20,536,16050
613,2023-07-21,3865,20287
614,2023-07-22,8198,23826
615,2023-07-23,8635,23997
616,2023-07-24,7497,23111
617,2023-07-25,8223,23741
618,2023-07-26,7493,22870
619,2023-07-27,3115,18568
620,2023-07-28,6317,21595
621,2023-07-29,10243,25938
622,2023-07-30,9801,24989
623,2023-07-31,8105,23612
624,2023-08-01,9177,24233
625,2023-08-02,8739,23800
626,2023-08-03,3228,18821
627,2023-08-04,5791,21571
628,2023-08-05,9452,24271
629,2023-08-06,8699,23990
630,2023-08-07,6591,21901
631,2023-08-08,7150,22308
632,2023-08-09,6685,21386
633,2023-08-10,594,16498
634,2023-08-11,3144,18626
635,2023-08-12,5862,21776
636,2023-08-13,6345,21211
637,2023-08-14,3142,18649
638,2023-08-15,3268,19413
639,2023-08-16,3074,18750
640,2023-08-17,-2569,12487
641,2023-08-18,-402,14929
642,2023-08-19,3157,18681
643,2023-08-20,2497,18400
644,2023-08-21,375,15995
645,2023-08-22,1315,17198
646,2023-08-23,452,16525
647,2023-08-24,-4510,10901
648,2023-08-25,-1794,13031
649,2023-08-26,1452,16999
650,2023-08-27,928,17012
651,2023-08-28,-480,15205
652,2023-08-29,-425,15909
653,2023-08-30,-395,15592
654,2023-08-31,-5210,9973
655,2023-09-01,-2433,13334
656,2023-09-02,1390,16977
657,2023-09-03,1303,16905
658,2023-09-04,-699,15237
659,2023-09-05,324,15503
660,2023-09-06,-353,15362
661,2023-09-07,-5255,10773
662,2023-09-08,-1754,12640
663,2023-09-09,1112,17098
664,2023-09-10,1077,16539
665,2023-09-11,-489,14603
666,2023-09-12,-100,15554
667,2023-09-13,-918,15081
668,2023-09-14,-5340,9683
669,2023-09-15,-2968,12288
670,2023-09-16,630,15905
